ID;Systeem;Subthema;Categorie;Onderwerp;Omschrijving melding;Toelichting melding;Soort melding;Antwoord of oplossing
4;DocBase / Exact;Samenvoegen administraties;Hybride naar centraal;Wat verandert er in de Kaski-tabel bij hybride naar centraal?;Kaski bij hybride naar centraal;;FAQ;"Centrale administratie met kostenplaatsen:
De Kaski tabel, voor het toekennen van adressen aan parochies, wordt niet aangepast; Postcodes verdeeld naar locaties, locaties toegewezen aan de fusieparochie."
5;Exact;Samenvoegen administraties;Hybride naar centraal;Wat verandert er in Exact Online bij hybride naar centraal?;Exact Online bij hybride naar centraal;;FAQ;"Centrale administratie met kostenplaatsen:
In Exact Online verandert er helemaal niets."
6;DocBase;Samenvoegen administraties;Hybride naar centraal;Wat gebeurt er met de inlogcodes bij hybride naar centraal?;Inloggen bij hybride naar centraal;;FAQ;"Alle gebruikers krijgen een P-code; de L-codes komen te vervallen."
7;DocBase;Samenvoegen administraties;Hybride naar centraal;Wat gebeurt er met de ledenadministratie bij hybride naar centraal?;Ledenadministratie bij hybride naar centraal;;FAQ;"Wijkgegevens:
Op basis van de aangepaste tabel 07. Bezorging – wijkgegevens, worden de wijkgegevens op de ledenkaart opnieuw toegekend (zie ook hieronder).

Geografische locatie:
Centrale administratie met kostenplaatsen:
Er verandert niets in de aanwijzing van geografische locaties en voorkeur locaties."
8;DocBase;Samenvoegen administraties;Hybride naar centraal;Hoe worden wijkgegevens omgezet bij hybride naar centraal?;Wijkgegevens bij hybride naar centraal;;FAQ;"Wijkgegevens (07. Bezorging – wijkgegevens) worden omgezet van de L-administratie naar de P-administratie.

Het kan zijn dat locaties in de hybride administratie voor de wijkindeling dezelfde namen, codes en/of nummers gebruiken. Om bij het samenvoegen van de administraties te voorkomen dat wijken, bezorgwijken of secties met dezelfde naam worden samengevoegd, wordt het Kaskinummer van de locatie geplaatst voor de
a. Wijknaam
b. Wijkcode
c. Wijknummer
d. Bezorgwijk
e. Wijksectie"
9;DocBase;Samenvoegen administraties;Hybride naar centraal;Hoe worden vrijwilligers en werkgroepen omgezet bij hybride naar centraal?;Vrijwilligers en werkgroepen bij hybride naar centraal;;FAQ;"Werkgroep gegevens worden omgezet van de L-administratie naar de P-administratie.

Het kan zijn dat locaties in de hybride administratie voor de werkgroepen dezelfde “Werkgroepen” (namen) en/of “Werkgroepcodes” gebruiken. Om bij het samenvoegen van de administraties te voorkomen dat werkgroepen met dezelfde naam worden samengevoegd, wordt het Kaskinummer van de locatie geplaatst voor de
a. Werkgroep
b. Werkgroepcode"
10;DocBase;Samenvoegen administraties;Hybride naar centraal;Wat gebeurt er met abonnementen bij hybride naar centraal?;Abonnementen bij hybride naar centraal;;FAQ;"Abonnementen worden na de samenvoeging van de administraties beheerd nadat met een P-account is ingelogd, dus niet meer met L-account (L-accounts zijn ook niet meer beschikbaar).

Centrale administratie met kostenplaatsen:
Er verandert niets aan de abonnementen.

Bij het aanmaken van een nieuw abonnement dient te worden opgegeven voor welke locatie het abonnement wordt aangemaakt!!! Hierbij kan alleen gekozen worden uit de locaties die bij de betreffende parochie horen."
11;DocBase / Exact;Samenvoegen administraties;Hybride naar centraal;Wat gebeurt er met debiteuren bij hybride naar centraal?;Debiteuren bij hybride naar centraal;;FAQ;"Debiteuren worden na de samenvoeging van de administraties beheerd nadat met een P-account is ingelogd, dus niet meer met L-account (L-accounts zijn ook niet meer beschikbaar).

Centrale administratie met kostenplaatsen:
Er verandert niets aan de debiteuren.

Bij het aanmaken van een nieuwe debiteur dient te worden opgegeven voor welke locatie de debiteur wordt aangemaakt!!! Hierbij kan alleen gekozen worden uit de locaties die bij de betreffende parochie horen."
12;DocBase;Samenvoegen administraties;Hybride naar centraal;Wat gebeurt er met de begraafplaatsadministratie bij hybride naar centraal?;Begraafplaatsadministratie bij hybride naar centraal;;FAQ;De gehele begraafplaatsadministratie wordt omgezet naar de fusie administratie. Voor het gebruik van de administratie verandert er niets anders dan dat er na de samenvoeging van de administraties met een P-account ingelogd moet worden, dus niet meer met L-account (L-accounts zijn ook niet meer beschikbaar).
13;DocBase;Samenvoegen administraties;Hybride naar centraal;Wat gebeurt er met helpdesktickets bij hybride naar centraal?;Helpdesk tickets bij hybride naar centraal;;FAQ;Helpdesktickets worden zichtbaar gemaakt voor de P-accounts zodat openstaande en afgesloten tickets na inloggen met een P-account zichtbaar zijn.
14;DocBase;Samenvoegen administraties;Hybride naar centraal;Wat gebeurt er met SILA-mutaties bij hybride naar centraal?;SILA-mutaties bij hybride naar centraal;;FAQ;"Tijdens het proces van samenvoegen worden de SILA-mutaties gewoon verwerkt. De SILA-rapportage is na samenvoegen onder de nieuwe inlogcodes beschikbaar zodat de administrateur ziet welke mutaties er geweest zijn en vervolgens de normale acties naar aanleiding van de mutaties kan ondernemen. 

Voor het maken van een opgeslagen zoekopdracht voor SILA -mutaties per locatie is een aparte instructie beschikbaar (u kunt deze opvragen bij de Helpdesk)."
15;DocBase / Exact;Samenvoegen administraties;Decentraal naar centraal;Wat zijn de kenmerken van een decentrale administratie?;Kenmerken decentrale administratie;;FAQ;"De meest belangrijke kenmerken zijn:
- Iedere locatie heeft een eigen administratie in DocBase; inlogcode begint met “L”.
- De fusieparochie heeft in DocBase een “overzichtsadministratie” voor het raadplegen van informatie en mist locatie specifieke gegevens, bijvoorbeeld vrijwilligersinformatie en wijkindeling; inlogcodes beginnen met een “P”.
- De administratie moet gevoerd worden in de locatieadministraties (inloggen met L-code).
- Er is per DocBase administratie een Exact Online administratie (het grote verschil met hybride waar slechts één administratie voor de fusieparochie is).

Zie voor meer details het document “Kenmerken van centrale - hybride - decentrale administraties”."
16;Exact;Samenvoegen administraties;Decentraal naar centraal;Wat verandert er in Exact Online bij decentraal naar centraal?;Exact Online bij decentraal naar centraal;;FAQ;"Er wordt een nieuwe Exact Online administratie opgezet.

Centrale administratie met kostenplaatsen:
Kostenplaatsen worden gebruikt; deze worden bepaald aan de hand van het bij de debiteur en het abonnement aangegeven Kaskinummer van de locatie.

Een parochie kan de oude Exact-administraties nog raadplegen gedurende het kalenderjaar volgend op het jaar van samenvoeging tot een nieuwe centrale administratie. Op die manier zijn de data uit de oude Exact-administraties nog raadpleegbaar bij het samenstellen van de parochie-jaarrekening. Voor een parochie die in een nieuwe centrale Exact-administratie gaat administreren vanaf 1 januari van enig jaar blijven de oude Exact-administraties nog raadpleegbaar gedurende dat jaar. Vervolgens worden de oude Exact-administraties gearchiveerd en zijn ze niet meer raadpleegbaar. Voorafgaand aan het moment van archiveren heeft de parochie de mogelijkheid de data uit de oude Exact-administraties te exporteren naar Excel. De wijze waarop de parochie dit kan doen zal nog nader worden uitgelegd in een handleiding. Indien het bisdom de licentiekosten van de verschillende Exact-administraties doorberekent aan de parochie, worden de licentiekosten voor zowel de oude als de nieuwe administraties doorbelast. Na het archiveren zijn de kosten voor de gearchiveerde administraties echter aanzienlijk lager.

Indien de parochie de mogelijkheid tot het raadplegen van de oude Exact-administraties wil blijven behouden en dus afziet van archivering, zullen de hiermee gepaard gaande hogere licentiekosten door het bisdom aan de parochie worden doorbelast."
17;DocBase;Samenvoegen administraties;Decentraal naar centraal;Wat gebeurt er met abonnementen bij decentraal naar centraal?;Abonnementen bij decentraal naar centraal;;FAQ;"Abonnementen worden na de samenvoeging van de administraties beheerd nadat met een P-account is ingelogd, dus niet meer met L-account (L-accounts zijn ook niet meer beschikbaar).

Centrale administratie met kostenplaatsen:
Abonnementen worden beëindigd en opnieuw aangemaakt met verwijzing naar de nieuwe administratie, kostenplaats en betaalconditie.

Bij het aanmaken van een nieuw abonnement dient te worden opgegeven voor welke locatie het abonnement wordt aangemaakt!!! Hierbij kan alleen gekozen worden uit de locaties die bij de betreffende parochie horen."
18;DocBase / Exact;Samenvoegen administraties;Decentraal naar centraal;Wat gebeurt er met debiteuren bij decentraal naar centraal?;Debiteuren bij decentraal naar centraal;;FAQ;"Debiteuren worden na de samenvoeging van de administraties beheerd nadat met een P-account is ingelogd, dus niet meer met L-account (L-accounts zijn ook niet meer beschikbaar).

Centrale administratie met kostenplaatsen:
Debiteuren worden in de nieuwe Exact Online administratie aangemaakt; hierbij wordt de kostenplaats opgenomen.

Bij het aanmaken van een nieuwe debiteur dient te worden opgegeven voor welke locatie de debiteur wordt aangemaakt!!! Hierbij kan alleen gekozen worden uit de locaties die bij de betreffende parochie horen."
19;DocBase / Exact;Samenvoegen administraties;Meerdere centrale administraties naar één centrale administratie;Wat zijn de kenmerken van een centrale administratie?;Kenmerken centrale administratie;;FAQ;"Er is één DocBase administratie (één Kaski nummer) waar alle administratie-activiteiten op plaatsvinden. Alle administrateurs loggen met hun eigen inlogcode (P-code) in op dezelfde administratie. Op basis van hun rol kunnen ze gegevens zien en (indien van toepassing) bewerken. SILA-mutaties komen op de centrale administratie binnen en kunnen door de ledenadministrateurs worden verwerkt.

Er is één financiële administratie in Exact Online."
20;DocBase / Exact;Samenvoegen administraties;Meerdere centrale administraties naar één centrale administratie;Wat gebeurt er met Kaski bij meerdere centrale administraties naar één centrale administratie?;Kaski bij meerdere centrale administraties naar één centrale administratie;;FAQ;"Er wordt een nieuw Kaskinummer voor de nieuwe parochie aangemaakt.

Centrale administratie met kostenplaatsen:
De Kaski tabel, voor het toekennen van adressen aan parochies, wordt aangepast; De Kaskinummers van de voormalige parochies (met daarbij de betreffende Postcodes) worden als locatie van de fusieparochie opgenomen."
21;Exact;Samenvoegen administraties;Meerdere centrale administraties naar één centrale administratie;Wat gebeurt er met Exact Online bij meerdere centrale administraties naar één centrale administratie?;Exact Online bij meerdere centrale administraties naar één centrale administratie;;FAQ;"Er wordt een nieuwe Exact Online administratie opgezet.

Centrale administratie met kostenplaatsen:
Kostenplaatsen worden gebruikt; deze worden bepaald aan de hand van het bij de debiteur en het abonnement aangegeven Kaskinummer van de locatie.

Een parochie kan de oude Exact-administraties nog raadplegen gedurende het kalenderjaar volgend op het jaar van samenvoeging tot een nieuwe centrale administratie. Op die manier zijn de data uit de oude Exact-administraties nog raadpleegbaar bij het samenstellen van de parochie-jaarrekening. Voor een parochie die in een nieuwe centrale Exact-administratie gaat administreren vanaf 1 januari van enig jaar blijven de oude Exact-administraties nog raadpleegbaar gedurende dat jaar. Vervolgens worden de oude Exact-administraties gearchiveerd en zijn ze niet meer raadpleegbaar. Voorafgaand aan het moment van archiveren heeft de parochie de mogelijkheid de data uit de oude Exact-administraties te exporteren naar Excel. De wijze waarop de parochie dit kan doen kan door de Helpdesk worden toegelicht. Indien het bisdom de licentiekosten van de verschillende Exact-administraties doorberekent aan de parochie, worden de licentiekosten voor zowel de oude als de nieuwe administraties doorbelast. Na het archiveren zijn de kosten voor de gearchiveerde administraties echter aanzienlijk lager.

Indien de parochie de mogelijkheid tot het raadplegen van de oude Exact-administraties wil blijven behouden en dus afziet van archivering, zullen de hiermee gepaard gaande hogere licentiekosten door het bisdom aan de parochie worden doorbelast."
22;DocBase;Samenvoegen administraties;Meerdere centrale administraties naar één centrale administratie;Wat gebeurt er in DocBase bij meerdere centrale administraties naar één centrale administratie?;DocBase bij meerdere centrale administraties naar één centrale administratie;;FAQ;"In DocBase worden de volgende zaken aangepast:
1. Er wordt in DocBase een nieuwe parochieadministratie aangemaakt.
2. Inloggen: Alle gebruikers krijgen een nieuwe P-code.
3. Ledenadministratie: Op basis van de aangepaste tabel 07. Bezorging – wijkgegevens, worden de wijkgegevens op de ledenkaart opnieuw toegekend.
Geografische locatie:
Voor geografische leden wordt het nieuwe Kaskinummer ingevuld bij “Geografisch parochienummer”. Deze leden krijgen het Kaskinummer van de voormalige parochie als “Geografisch locatienummer”. Voorkeurleden krijgen het nieuwe Kaskinummer ingevuld bij ”Voorkeur parochienummer”. Deze leden krijgen het Kaskinummer van de voormalige voorkeurparochie als “Voorkeur locatienummer”."
23;DocBase;Samenvoegen administraties;Meerdere centrale administraties naar één centrale administratie;Hoe worden wijkgegevens omgezet bij meerdere centrale administraties naar één centrale administratie?;Wijkgegevens bij meerdere centrale administraties naar één centrale administratie;;FAQ;"Wijkgegevens (07. Bezorging – wijkgegevens) worden naar de nieuw administratie omgezet.

Het kan zijn dat parochies in de samen te voegen administraties voor de wijkindeling dezelfde namen, codes en/of nummers gebruiken. Om bij het samenvoegen van de administraties te voorkomen dat wijken, bezorgwijken of secties met dezelfde naam worden samengevoegd, wordt het Kaskinummer van de voormalige parochie geplaatst voor de
a. Wijknaam
b. Wijkcode
c. Wijknummer
d. Bezorgwijk
e. Wijksectie"
24;DocBase;Samenvoegen administraties;Meerdere centrale administraties naar één centrale administratie;Hoe worden vrijwilligers en werkgroepen omgezet bij meerdere centrale administraties naar één centrale administratie?;Vrijwilligers en werkgroepen bij meerdere centrale administraties naar één centrale administratie;;FAQ;"Werkgroep gegevens worden naar de nieuwe administratie omgezet.

Het kan zijn dat parochies in de samen te voegen administraties voor de werkgroepen dezelfde “Werkgroepen” (namen) en/of “Werkgroepcodes” gebruiken. Om bij het samenvoegen van de administraties te voorkomen dat werkgroepen met dezelfde naam worden samengevoegd, wordt het Kaskinummer van de voormalige parochie geplaatst voor de
a. Werkgroep
b. Werkgroepcode"
25;DocBase;Samenvoegen administraties;Meerdere centrale administraties naar één centrale administratie;Wat gebeurt er met abonnementen bij meerdere centrale administraties naar één centrale administratie?;Abonnementen bij meerdere centrale administraties naar één centrale administratie;;FAQ;"Centrale administratie met kostenplaatsen:
Abonnementen worden beëindigd en opnieuw aangemaakt met verwijzing naar de nieuwe Exact Online administratie, kostenplaats en betaalconditie.

Bij het aanmaken van een nieuw abonnement dient te worden opgegeven voor welke locatie het abonnement wordt aangemaakt!!! Hierbij kan alleen gekozen worden uit de locaties die bij de betreffende parochie horen."
26;DocBase / Exact;Samenvoegen administraties;Meerdere centrale administraties naar één centrale administratie;Wat gebeurt er met debiteuren bij meerdere centrale administraties naar één centrale administratie?;Debiteuren bij meerdere centrale administraties naar één centrale administratie;;FAQ;"Debiteuren worden na de samenvoeging van de administraties beheerd nadat met een P-account is ingelogd, dus niet meer met L-account (L-accounts zijn ook niet meer beschikbaar).

Centrale administratie met kostenplaatsen:
Debiteuren worden in de nieuwe Exact Online administratie opnieuw aangemaakt; hierbij wordt de kostenplaats opgenomen.

Bij het aanmaken van een nieuwe debiteur dient te worden opgegeven voor welke locatie de debiteur wordt aangemaakt!!! Hierbij kan alleen gekozen worden uit de locaties die bij de betreffende parochie horen."
27;DocBase / Exact;Samenvoegen administraties;Andere combinaties;Wat gebeurt er bij andere combinaties van administraties?;Andere combinaties voor samenvoegen naar één centrale administratie;;FAQ;Indien de parochie meerdere hybride administraties of decentrale administraties wil samenvoegen naar 1 centrale administratie, of een combinatie van type administraties naar 1 centrale administratie, moet per geval bekeken worden hoe dit aan te pakken. Resultaat zal een combinatie van bovengenoemde scenario’s zijn. Dit kan op het aanvraagformulier worden aangegeven.
28;DocBase / Exact;Samenvoegen administraties;Aanvraag;Hoe vraag ik samenvoegen van administraties aan?;Aanvraag samenvoegen administraties;;Procedure;Er is een aanvraagformulier beschikbaar. U kunt dit opvragen bij de Helpdesk. Na het invullen van het document kan een ticket worden aangemaakt. Voeg het ingevulde en ondertekende aanvraagformulier toe aan het ticket.
29;DocBase;Samenvoegen administraties;Voorbereiding;Welke foutcodes moet ik controleren vóór samenvoegen van administraties?;Controleer op foutcodes;;Procedure;"Controleer de lijst 04. Abonnementen of er bij incasso abonnementen foutmeldingen in de kolom “Foutmelding Exact” voorkomen.

Zorg ervoor dat de oorzaak van de foutmelding wordt opgelost. Bij twijfel kunt u de helpdesk via een ticket om advies vragen; geef in het ticket aan dat het gerelateerd is aan de samenvoeging van de administraties en vermeld het ticketnummer."
30;Exact;Samenvoegen administraties;Voorbereiding;Wat moet er in Exact Online bijgewerkt zijn vóór samenvoegen van administraties?;Bijwerken financiële administratie in Exact Online;;Procedure;Het is noodzakelijk dat alle financiële administraties tot aan dezelfde datum zijn bijgewerkt. Dit betekent dat alle administraties de bankafschriften tot dezelfde datum hebben ingelezen, alles correct hebben geboekt. Om afletteringsproblemen te voorkomen is het noodzakelijk dat er geen betalingsbatches of incassobatches “onderweg” zijn, dat wil zeggen nog niet als bankmutatie zijn ingelezen.
31;DocBase;Samenvoegen administraties;Voorbereiding;Wat moet ik controleren bij abonnementen met status actie vereist?;Controle abonnementen op status actie vereist;;Procedure;Zorg ervoor dat er geen abonnementen in DocBase staan met de status “actie vereist”. Zie het document “veel gestelde vragen DocBase” hoe deze te verwerken.
32;DocBase;Samenvoegen administraties;Voorbereiding;Welke gegevens in DocBase moeten worden bijgewerkt vóór samenvoegen?;Bijwerken gegevens in DocBase;;Procedure;"Advies: bijwerken gegevens in DocBase:
- SILA-mutaties allemaal verwerken
- Controle op vrijwilligers taken
- Controleer de lijst “07. Bezorging – wijkgegevens”. Hier mogen geen overlappingen in staan."
33;DocBase;Samenvoegen administraties;Voorbereiding;Waarom moet ik opgeslagen zoekopdrachten registreren vóór samenvoegen?;Registreer opgeslagen zoekopdrachten;;Procedure;Na de samenvoeging worden er nieuwe inlogcodes afgegeven. De tot aan de samenvoeging van de administraties opgeslagen zoekopdrachten zijn na de samenvoeging niet meer beschikbaar. Noteer de zoekopdrachten zodat deze na samenvoeging weer opnieuw opgezet en opgeslagen kunnen worden.
34;DocBase;Samenvoegen administraties;Voorbereiding;Welke gegevens moet ik exporteren voor controle na samenvoegen?;Exporteer gegevens ten behoeve van controle;;Procedure;"Deze actie kan het best en paar dagen voor de start van de samenvoeging worden uitgevoerd omdat er anders nog mutaties doorgevoerd kunnen zijn.

Ten behoeve van de controle die na de samenvoeging uitgevoerd kan worden, kan de parochie in de voorbereiding de volgende gegevens exporteren en deze per lijst in één Excel bestand samenvoegen:
- 02. Kerkelijke data
- 03. Debiteuren
- 04. Abonnementen
- 06. Vrijwilligers
- 07. Bezorging – wijkgegevens
- 09. Grafbeheer
- 10. Begravingen
- 11. Graf- en begravingsorganisaties
- 12. Belanghebbende graf
- 13. Werkgroepstructuur

Let er in verband met de AVG op, dat deze bestanden op een veilige plaats worden bewaard en meteen na de controle na de samenvoeging worden verwijderd."
35;DocBase / Exact;Samenvoegen administraties;Stappenplan;Welke gegevens moet ik invullen in het ticket voor samenvoegen administraties?;Ticket aanmaken voor samenvoegen administraties;;Procedure;"De parochie vult het aanmeldformulier (2 documenten) in en maakt een ticket aan.

Het eerste document “Samenvoegen van administraties_aanvraagformulier” dient door het bestuur te worden ondertekend.

Het tweede document “Samenvoegen van administraties_aanvraagformulier_details” bevat alle benodigde details en kan, indien nodig, tijdens het traject worden aangepast.

De documenten kunt u opvragen bij de Helpdesk. Na het volledig invullen van beide en ondertekenen van het ene document, maakt de contactpersoon een helpdeskticket aan:

Veld in ticket formulier: In vullen:
Omschrijving melding “Verzoek samenvoegen administraties”
Toelichting Een korte uiteenzetting van de gewenste samenvoeging; in ieder geval alle betrokken Kaski nummers opnemen.
Categorie “Samenvoegen administraties”.
Parochienummer Kaski nummer van een van de samen te voegen administraties.
Naam contactpersoon Naam van de persoon die in verband met de samenvoeging benaderd kan worden.
Telefoonnummer Telefoonnummer van de persoon die in verband met de samenvoeging benaderd kan worden.
Emailadres Mailadres van de persoon die in verband met de samenvoeging benaderd kan worden.
Soort melding ”Vraag”.

Indien Exact Online administraties na de samenvoeging komen te vervallen, kan de parochie voor één gebruiker per “oude” administratie aangeven dat deze na de samenvoeging nog toegang tot de “oude” Exact Online administratie nodig heeft. Deze persoon krijgt dan voor betreffende administratie raadpleegrechten.

Voeg beide documenten toe aan het ticket."
36;DocBase / Exact;Samenvoegen administraties;Stappenplan;Wanneer moet de parochie nieuwe inlogcodes aanvragen?;Nieuwe inlogcodes aanvragen;;Procedure;Indien het een samenvoeging betreft waarvoor een nieuw Kaskinummer is of wordt aangemaakt (dit is het geval bij de samenvoeging van meerdere centrale administraties naar één centrale administratie), dan dienen er door de parochie nieuwe inlogcodes voor alle administrateurs (DocBase en Exact Online) worden aangevraagd. De aanvraag-formulieren naar info@ipal.nu sturen.
37;DocBase / Exact;Samenvoegen administraties;Stappenplan;Wat doet de Helpdesk na de aanvraag samenvoegen administraties?;Helpdesk controleert de aanvraag;;Procedure;Na ontvangst van het aanmeldformulier wordt deze door de helpdesk gecontroleerd. Eventuele vragen en opmerkingen worden genoteerd en als Aantekening aan het ticket toegevoegd.
38;DocBase / Exact;Samenvoegen administraties;Stappenplan;Wat gebeurt er tijdens het gesprek met het Bisdom?;Het Bisdom neemt contact op met de parochie;;Procedure;"Tijdens het gesprek worden eventuele vragen van de parochie behandeld en de punten die de Helpdesk heeft genoteerd met de parochie besproken.

De aantekeningen die bij het ticket zijn geplaatst, worden bijgewerkt. Eventueel wordt een zeer beknopt – puntsgewijs – verslag aan het ticket toegevoegd. Hierin worden eventuele aandachtspunten ten behoeve van de samenvoeging opgenomen die tijdens het gesprek naar voren zijn gekomen."
39;DocBase / Exact;Samenvoegen administraties;Stappenplan;Wat gebeurt er als de Helpdesk de samenvoeging uitvoert?;Helpdesk voert de samenvoeging uit;;Procedure;"Nadat het gesprek is geweest en alle openstaande punten zijn afgehandeld, wordt de samenvoeging van de administraties gepland. De datum wordt in het ticket opgenomen en de contactpersoon wordt per mail door de helpdesk op de hoogte gesteld.

Houdt er rekening mee dat er vele aanvragen ingediend zullen worden. Dit zal resulteren in een wat langere doorlooptijd voordat uw aanvraag in behandeling wordt genomen.

De doorlooptijd van de daadwerkelijke samenvoeging van de administraties hangt af van het type administraties. De parochie dient ervan uit te gaan dat DocBase en Exact Online gedurende één week niet gebruikt kunnen worden. Alle DocBase inlogcodes worden verwijderd en Exact Online codes worden geblokkeerd.

Na de afronding van de samenvoeging voeren de parochie en de helpdesk (als onderdeel van het gehele proces) een controle uit. Hierna wordt een nieuwe inlogcodes voor de contactpersoon aangemaakt. De contactpersoon van de parochie en het Bisdom (IOP-lid) worden op de hoogte gebracht.

LET OP: voor het inloggen bij DocBase wordt gebruikt gemaakt van tweeweg authenticatie. Voor meer informatie zie het document “Beschrijving tweeweg-authenticatie en het inrichten ervan”. Dit document is beschikbaar in DocBase – 01. Instructies – klik op de blauwe link, open het tabblad Documentatie."
40;DocBase / Exact;Samenvoegen administraties;Stappenplan;Welke controle voert de parochie uit na samenvoegen?;Controle na samenvoegen;;Procedure;"Na het vrijgeven van de administraties kan de parochie controles uitvoeren. Denk hierbij aan het volgende:
a. Zijn alle vrijwilligerstaken aanwezig en is de werkgroep structuur goed overgekomen.
b. Zijn alle gegevens met betrekking tot sacramenten overgekomen.
c. Zijn alle debiteuren en abonnementen aanwezig en – indien relevant – voorzien van de juiste kostenplaats en betaalconditie.
d. Klopt de tabel 07. Bezorging – wijkgegevens.
e. Zijn de administraties van alle begraafplaatsen overgekomen.

Gebruik hiervoor de eerder naar Excel geëxporteerde lijsten. Na samenvoegen moeten deze lijsten overeenkomen met de lijsten die uit de nieuwe administratie gehaald kunnen worden.

Zijn er problemen naar aanleiding van de samenvoeging, kunt u dit via een nieuw ticket melden. Neem in het ticket op de Categorie: “Samenvoegen administraties” en verwijs naar het ticketnummer ten behoeve van de samenvoeging.

Zijn er geen productie belemmerende problemen, meldt dit dan aan het IOP-lid. Hierna worden de overige inlogcodes aangemaakt en worden de gebruikers hierover geïnformeerd. De Exact Online gebruikers kunnen door de contactpersoon geïnformeerd worden dat Exact Online weer gebruikt kan worden.

Hierna wordt een nieuwe inlogcode aangemaakt voor de persoon die de administratie gaat controleren."
41;DocBase;Samenvoegen administraties;Stappenplan;Wat moeten administrateurs doen met opgeslagen zoekopdrachten na samenvoegen?;Opgeslagen zoekopdrachten opnieuw aanmaken;;Procedure;Na de samenvoeging worden er nieuwe inlogcodes afgegeven. De tot aan de samenvoeging van de administraties opgeslagen zoekopdrachten zijn na de samenvoeging niet meer beschikbaar. Administrateurs kunnen de eerdere opgeslagen zoekopdrachten opnieuw aanmaken.
42;DocBase;Samenvoegen administraties;Stappenplan;Wanneer maak ik een opgeslagen zoekopdracht voor SILA-mutaties?;Opgeslagen zoekopdracht voor SILA-mutaties;;Procedure;Als u de SILA-mutaties per locaties wilt behandelen kunt u hiervoor een opgeslagen zoekopdracht maken. Er is een aparte instructie hoe dit moet. Als u deze nog niet ontvangen hebt kunt u deze opvragen bij de Helpdesk.
43;DocBase;Samenvoegen administraties;Stappenplan;Wat moet de contactpersoon doorgeven aan andere gebruikers?;Informatie doorgeven aan andere gebruikers;;Procedure;"Informatie die verstrekt is aan de contactpersoon van de parochie die ook van belang is voor de andere gebruikers dient door de contactpersoon aan deze gebruikers doorgegeven te worden.

LET OP!!!!
Vanaf nu moet iedere debiteur en ieder abonnement voorzien worden van een locatienummer zodat de juiste kostenplaats wordt gebruikt!!"
44;Exact;Samenvoegen administraties;Exact Online;Welke acties zijn nodig in Exact Online bij hybride naar centraal met kostenplaatsen?;Samenvoegen hybride naar centraal met kostenplaatsen;;FAQ;"Voor samenvoegen van hybride administratie naar centrale administratie MET kostenplaatsen:
Dit hoofdstuk kan worden overgeslagen; geen acties in Exact Online nodig."
45;Exact;Samenvoegen administraties;Exact Online;Welke aanpassing is nodig in Exact Online voor mutaties tot samenvoegdatum?;Mutaties tot samenvoegdatum;;Procedure;De saldi van alle grootboekrekeningen op eerder afgesproken datum (zie hoofdstuk 8.2) dienen ingevoerd te worden in de nieuwe centrale Exact-administratie. Hierbij kunnen de saldi per grootboekrekening worden uitgesplitst op basis van de in de vorige gebruikte administratie gehanteerde kostendragers. Bovendien kunnen de saldi worden voorzien van de kostenplaats behorende bij de betreffende locatie/geloofsgemeenschap. Op de grootboekrekeningen van de kas- en bankrekeningen (verbonden aan dagboeken) kan niet rechtstreeks geboekt worden in het Memoriaal-dagboek. De kas- en banksaldi zullen daarom in het betreffende kas- of bank-dagboek geboekt moeten worden.
46;Exact;Samenvoegen administraties;Exact Online;Welke aanpassing is nodig in Exact Online voor bankkoppelingen?;Bankkoppelingen;;Procedure;Tijdens het samenvoegingsproces mag er niet in Exact Online en in DocBase worden gewerkt. Bankmutaties uit de periode vanaf het moment tot wanneer de administratie is bijgewerkt (zie hoofdstuk 8.2) kunnen gedownload worden in de bankomgeving en worden geïmporteerd in de nieuwe centrale Exact-administratie. Vervolgens kunnen de bankoppelingen worden geactiveerd in de nieuwe centrale Exact-administratie.
47;Exact;Samenvoegen administraties;Exact Online;Welke aanpassing is nodig in Exact Online voor grootboekrekeningen?;Grootboekrekeningen;;Procedure;De nieuwe centrale Exact-administratie wordt voorzien van standaard rekeningschema voor parochies. Controleer of dit nog aanpassing behoeft in verband met nieuw aangemaakte of gewijzigde grootboekrekeningen in de decentrale Exact-administraties.
48;Exact;Samenvoegen administraties;Exact Online;Welke aanpassing is nodig in Exact Online voor dagboeken?;Dagboeken;;Procedure;De nummers van de dagboeken (bv. 10, 20) kunnen in meerdere tot nu toe gebruikte Exact-administraties voorkomen. In de nieuwe centrale Exact-administratie zullen sommige dagboeken derhalve een nieuw nummer krijgen. Dit heeft gevolgen voor de boekstuknummers.
49;Exact;Samenvoegen administraties;Exact Online;Welke aanpassing is nodig in Exact Online voor kostendragers?;Kostendragers;;Procedure;De nieuwe centrale Exact-administratie wordt voorzien van enkele standaard/voorbeeld-kostendragers voor parochies. In de tot nu toe gebruikte Exact-administraties zullen deze standaard-kostendragers ongetwijfeld zijn aangepast en aangevuld. In de nieuwe centrale Exact-administratie kunnen de standaard-kostendragers worden vervangen door de Kostendragers uit de decentrale Exact-administraties. Desgewenst kunnen deze worden geïmporteerd middels een exportbestand uit de tot nu toe gebruikte Exact-administraties.
